#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
3357.39982573	1.8583341634e-18	1.8583341634e-18	1.1938658578e-17
3357.59980921	1.8583341634e-18	1.8583341634e-18	1.12527540157e-17
3357.79979269	1.8583341634e-18	1.8583341634e-18	1.19657204831e-17
3357.99977617	1.27997457737e-18	1.27997457737e-18	1.14399378435e-17
3358.19975965	-2.44853480686e-19	-2.44853480686e-19	1.13388527804e-17
3358.39974313	-2.44853480686e-19	-2.44853480686e-19	1.16543767256e-17
3358.59972661	-2.44853480686e-19	-2.44853480686e-19	1.18141157046e-17
3358.79971009	-2.44853480686e-19	-2.44853480686e-19	1.07529571465e-17
3358.99969358	-2.44853480686e-19	-2.44853480686e-19	1.11489855406e-17
3359.19967706	-2.44853480686e-19	-2.44853480686e-19	1.17032501771e-17
3359.39966054	-2.44853480686e-19	-2.44853480686e-19	1.08925044901e-17
3359.59964402	-2.44853480686e-19	-2.44853480686e-19	1.13463134104e-17
3359.7996275	1.22095485309e-18	1.22095485309e-18	1.08695372487e-17
3359.99961098	1.27997457737e-18	1.27997457737e-18	1.06713086423e-17
3360.19959446	1.71645809812e-18	1.71645809812e-18	1.06752521995e-17
3360.39957794	1.73232370714e-18	1.73232370714e-18	1.08600398189e-17
3360.59956142	1.87004715107e-18	1.87004715107e-18	1.08803242463e-17
3360.7995449	1.87004715107e-18	1.87004715107e-18	1.07137382656e-17
3360.99952838	1.87004715107e-18	1.87004715107e-18	1.02602609323e-17
3361.19951186	1.87004715107e-18	1.87004715107e-18	1.02586781504e-17
3361.39949535	1.73232370714e-18	1.73232370714e-18	1.10103970264e-17
3361.59947883	1.73232370714e-18	1.73232370714e-18	9.87092426355e-18
3361.79946231	1.87004715107e-18	1.87004715107e-18	1.03304689634e-17
3362.00044571	1.87004715107e-18	1.87004715107e-18	1.08184704606e-17
3362.20042919	1.87004715107e-18	1.87004715107e-18	1.08971265638e-17
3362.40041267	1.73232370714e-18	1.73232370714e-18	1.10906139616e-17
3362.60039615	1.71645809812e-18	1.71645809812e-18	1.15194424171e-17
3362.80037963	1.71645809812e-18	1.71645809812e-18	1.08953149181e-17
3363.00036311	1.27997457737e-18	1.27997457737e-18	1.08538600406e-17
3363.20034659	1.27997457737e-18	1.27997457737e-18	1.13290231136e-17
3363.40033007	1.27997457737e-18	1.27997457737e-18	1.15361510557e-17
3363.60031355	1.22095485309e-18	1.22095485309e-18	1.14766086143e-17
3363.80029704	3.40710852185e-19	3.40710852185e-19	1.13731985207e-17
3364.00028052	3.84386574913e-19	3.84386574913e-19	1.12039123434e-17
3364.200264	3.84386574913e-19	3.84386574913e-19	1.10101724172e-17
3364.40024748	3.84386574913e-19	3.84386574913e-19	1.12132920837e-17
3364.60023096	1.22095485309e-18	1.22095485309e-18	1.04324572469e-17
3364.80021444	3.84386574913e-19	3.84386574913e-19	1.06723886873e-17
3365.00019792	3.40710852185e-19	3.40710852185e-19	1.11082860512e-17
3365.2001814	3.40710852185e-19	3.40710852185e-19	1.17309050068e-17
3365.40016488	3.40710852185e-19	3.40710852185e-19	1.14739636206e-17
3365.60014837	3.40710852185e-19	3.40710852185e-19	1.1351823113e-17
3365.80013185	1.46381238024e-19	1.46381238024e-19	1.07071478645e-17
3366.00011533	-3.63031878132e-19	-3.63031878132e-19	1.11444334032e-17
3366.20009881	-3.63031878132e-19	-3.63031878132e-19	1.0979055855e-17
3366.40008229	-1.30873903382e-18	-1.30873903382e-18	1.05544018385e-17
3366.60006577	-1.63701881918e-18	-1.63701881918e-18	1.12813121133e-17
3366.80004925	-1.30873903382e-18	-1.30873903382e-18	1.14801945106e-17
3367.00003274	-1.30873903382e-18	-1.30873903382e-18	1.09121259269e-17
3367.20001622	-1.30873903382e-18	-1.30873903382e-18	1.09127167793e-17
3367.3999997	-1.30873903382e-18	-1.30873903382e-18	1.15026250527e-17
3367.59998318	-1.30873903382e-18	-1.30873903382e-18	1.1137522766e-17
3367.80096658	-1.30873903382e-18	-1.30873903382e-18	1.12216672723e-17
3368.00095006	-1.30873903382e-18	-1.30873903382e-18	1.16334663834e-17
3368.20093354	-1.30873903382e-18	-1.30873903382e-18	1.15972419727e-17
3368.40091702	-1.30873903382e-18	-1.30873903382e-18	1.24000003387e-17
3368.60090051	-1.30873903382e-18	-1.30873903382e-18	1.26426458973e-17
3368.80088399	-1.49819879745e-18	-1.49819879745e-18	1.27379994731e-17
3369.00086747	-1.49819879745e-18	-1.49819879745e-18	1.331887311e-17
3369.20085095	-1.49819879745e-18	-1.49819879745e-18	1.33720709914e-17
3369.40083443	-1.63701881918e-18	-1.63701881918e-18	1.27692202376e-17
3369.60081791	-2.00818293055e-18	-2.00818293055e-18	1.22097045231e-17
3369.8008014	-1.63701881918e-18	-1.63701881918e-18	1.19359076854e-17
3370.00078488	-1.63701881918e-18	-1.63701881918e-18	1.15352842192e-17
3370.20076836	-2.18817454232e-18	-2.18817454232e-18	1.20442114772e-17
3370.40075184	-2.18817454232e-18	-2.18817454232e-18	1.22028029089e-17
3370.60073532	-2.18817454232e-18	-2.18817454232e-18	1.17905272705e-17
3370.8007188	-2.3885208452e-18	-2.3885208452e-18	1.20009611731e-17
3371.00070229	-2.3885208452e-18	-2.3885208452e-18	1.2075313341e-17
3371.20068577	-2.18817454232e-18	-2.18817454232e-18	1.26341207442e-17
3371.40066925	-2.3885208452e-18	-2.3885208452e-18	1.20128648144e-17
3371.60065273	-2.3885208452e-18	-2.3885208452e-18	1.13969762008e-17
3371.80063621	-2.3885208452e-18	-2.3885208452e-18	1.14809190652e-17
3372.0006197	-2.3885208452e-18	-2.3885208452e-18	1.20117601483e-17
3372.20060318	-2.66109074051e-18	-2.66109074051e-18	1.27060470725e-17
3372.40058666	-2.18817454232e-18	-2.18817454232e-18	1.22718702647e-17
3372.60057014	-2.18817454232e-18	-2.18817454232e-18	1.17065198995e-17
3372.80055362	-2.18817454232e-18	-2.18817454232e-18	1.18888755413e-17
3373.00053711	-2.18817454232e-18	-2.18817454232e-18	1.18952884129e-17
3373.20052059	-2.18817454232e-18	-2.18817454232e-18	1.10406804872e-17
3373.40050407	-1.49819879745e-18	-1.49819879745e-18	1.10965564012e-17
3373.60148747	-1.49819879745e-18	-1.49819879745e-18	1.07305218944e-17
3373.80147095	-1.35045980134e-18	-1.35045980134e-18	1.07948236482e-17
3374.00145443	-1.16148619811e-18	-1.16148619811e-18	1.1195808919e-17
3374.20143792	-1.16148619811e-18	-1.16148619811e-18	1.10941031013e-17
3374.4014214	-1.16148619811e-18	-1.16148619811e-18	9.98563436871e-18
3374.60140488	-1.16148619811e-18	-1.16148619811e-18	1.13172894954e-17
3374.80138836	-1.16148619811e-18	-1.16148619811e-18	1.1343837258e-17
3375.00137185	-7.04218356223e-19	-7.04218356223e-19	1.22596312738e-17
