#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
6017.17031776	1.21063049934e-17	1.21018972942e-17	4.83799407655e-18
6017.3703016	1.21556411163e-17	1.21474132141e-17	4.87975680228e-18
6017.57028545	1.21556411163e-17	1.21474132141e-17	4.85789806537e-18
6017.7702693	1.21556411163e-17	1.21474132141e-17	4.97432350692e-18
6017.97025314	1.2331685488e-17	1.23270413433e-17	4.90744621783e-18
6018.17023699	1.23430787843e-17	1.23380967929e-17	4.96397247925e-18
6018.37022084	1.23430787843e-17	1.23380967929e-17	5.12696357894e-18
6018.57020468	1.23430787843e-17	1.23380967929e-17	4.99518848563e-18
6018.77018853	1.23430787843e-17	1.23380967929e-17	5.15244338464e-18
6018.97017238	1.24312028854e-17	1.24265385557e-17	5.0309222751e-18
6019.17015622	1.24312028854e-17	1.24265385557e-17	4.98229896067e-18
6019.37014007	1.23430787843e-17	1.23380967929e-17	5.01414418993e-18
6019.57012392	1.23430787843e-17	1.23380967929e-17	4.89211698379e-18
6019.77010777	1.24312028854e-17	1.24265385557e-17	4.96149209125e-18
6019.97009161	1.28415659024e-17	1.28311864302e-17	4.94530987013e-18
6020.17007546	1.24312028854e-17	1.24265385557e-17	4.9407813062e-18
6020.37005931	1.24312028854e-17	1.24265385557e-17	4.93556872168e-18
6020.57004315	1.28415659024e-17	1.28311864302e-17	4.94433962207e-18
6020.770027	1.28415659024e-17	1.28311864302e-17	4.68546203348e-18
6020.97001085	1.29351993899e-17	1.29291389391e-17	4.70682180205e-18
6021.1699947	1.29351993899e-17	1.29291389391e-17	4.85256742964e-18
6021.37097846	1.24312028854e-17	1.24265385557e-17	4.88160973933e-18
6021.57096231	1.23430787843e-17	1.23380967929e-17	4.80474276181e-18
6021.77094616	1.21556411163e-17	1.21474132141e-17	4.87675471248e-18
6021.97093	1.21556411163e-17	1.21474132141e-17	4.87779673652e-18
6022.17091385	1.21556411163e-17	1.21474132141e-17	4.87007111854e-18
6022.3708977	1.23430787843e-17	1.23380967929e-17	4.88316605926e-18
6022.57088155	1.24312028854e-17	1.24265385557e-17	4.7993251592e-18
6022.77086539	1.29351993899e-17	1.29291389391e-17	4.91957350287e-18
6022.97084924	1.29351993899e-17	1.29291389391e-17	4.79515576174e-18
6023.17083309	1.29351993899e-17	1.29291389391e-17	4.94120746288e-18
6023.37081694	1.29734171059e-17	1.29687586641e-17	4.98643974252e-18
6023.57080079	1.29351993899e-17	1.29291389391e-17	4.9222652964e-18
6023.77078463	1.29734171059e-17	1.29687586641e-17	4.87382650781e-18
6023.97076848	1.29351993899e-17	1.29291389391e-17	5.00837843142e-18
6024.17075233	1.24312028854e-17	1.24265385557e-17	4.85850413975e-18
6024.37073618	1.24312028854e-17	1.24265385557e-17	4.85537499695e-18
6024.57072002	1.24312028854e-17	1.24265385557e-17	4.77846436408e-18
6024.77070387	1.24312028854e-17	1.24265385557e-17	4.87639191109e-18
6024.97068772	1.29351993899e-17	1.29291389391e-17	4.92278463153e-18
6025.17067157	1.29351993899e-17	1.29291389391e-17	4.82205968501e-18
6025.37065542	1.29351993899e-17	1.29291389391e-17	4.88280577266e-18
6025.57063926	1.24312028854e-17	1.24265385557e-17	4.97252668078e-18
6025.77062311	1.23430787843e-17	1.23380967929e-17	4.9588579048e-18
6025.97060696	1.24312028854e-17	1.24265385557e-17	4.9022877457e-18
6026.17159073	1.29734171059e-17	1.29687586641e-17	4.91136572222e-18
6026.37157458	1.29734171059e-17	1.29687586641e-17	4.83821798956e-18
6026.57155843	1.24312028854e-17	1.24265385557e-17	4.79471243126e-18
6026.77154227	1.24312028854e-17	1.24265385557e-17	4.87216266195e-18
6026.97152612	1.24312028854e-17	1.24265385557e-17	4.89168854682e-18
6027.17150997	1.28644947575e-17	1.28581738497e-17	4.9128448392e-18
6027.37149382	1.28644947575e-17	1.28581738497e-17	4.97316494143e-18
6027.57147767	1.19750741583e-17	1.19696797479e-17	4.93998411357e-18
6027.77146152	1.28644947575e-17	1.28581738497e-17	4.99388130411e-18
6027.97144536	1.28644947575e-17	1.28581738497e-17	4.89049665917e-18
6028.17142921	1.19750741583e-17	1.19696797479e-17	4.90106238392e-18
6028.37141306	1.16131946594e-17	1.16094210204e-17	4.77669608325e-18
6028.57139691	1.16131946594e-17	1.16094210204e-17	4.82464927883e-18
6028.77138076	1.19750741583e-17	1.19696797479e-17	4.99991705529e-18
6028.97136461	1.19750741583e-17	1.19696797479e-17	4.99978161124e-18
6029.17134846	1.19750741583e-17	1.19696797479e-17	4.97371163635e-18
6029.3713323	1.19750741583e-17	1.19696797479e-17	5.06316376023e-18
6029.57131615	1.19750741583e-17	1.19696797479e-17	4.94217580776e-18
6029.7713	1.19750741583e-17	1.19696797479e-17	4.82103662468e-18
6029.97128385	1.19750741583e-17	1.19696797479e-17	4.88526110746e-18
6030.1712677	1.19750741583e-17	1.19696797479e-17	4.74586485867e-18
6030.37125155	1.20184276265e-17	1.20141993674e-17	4.77163588022e-18
6030.5712354	1.19750741583e-17	1.19696797479e-17	4.76075924502e-18
6030.77121925	1.16131946594e-17	1.16094210204e-17	4.74784029663e-18
6030.9712031	1.19750741583e-17	1.19696797479e-17	4.86808463806e-18
6031.17218686	1.19750741583e-17	1.19696797479e-17	4.74537963234e-18
6031.37217071	1.19750741583e-17	1.19696797479e-17	4.81241796477e-18
6031.57215456	1.19750741583e-17	1.19696797479e-17	4.75345840667e-18
6031.77213841	1.19750741583e-17	1.19696797479e-17	4.78219348762e-18
6031.97212226	1.19750741583e-17	1.19696797479e-17	4.72567668236e-18
6032.17210611	1.07063386466e-17	1.07028668459e-17	4.83917064606e-18
6032.37208996	1.07063386466e-17	1.07028668459e-17	4.74206585063e-18
6032.57207381	1.07063386466e-17	1.07028668459e-17	4.73362454174e-18
6032.77205766	1.07063386466e-17	1.07028668459e-17	4.96706946421e-18
6032.97204151	1.07063386466e-17	1.07028668459e-17	4.80107851774e-18
6033.17202536	1.07063386466e-17	1.07028668459e-17	4.86410071312e-18
6033.37200921	1.07063386466e-17	1.07028668459e-17	4.9582371473e-18
6033.57199306	1.03869089025e-17	1.038340534e-17	4.77492970304e-18
6033.77197691	1.03869089025e-17	1.038340534e-17	4.78642852626e-18
6033.97196076	1.03869089025e-17	1.038340534e-17	4.69962948851e-18
6034.17194461	1.07063386466e-17	1.07028668459e-17	4.95631824636e-18
6034.37192846	1.07596274267e-17	1.0755494935e-17	5.0569205843e-18
6034.57191231	1.07063386466e-17	1.07028668459e-17	5.0480038472e-18
6034.77189615	1.07063386466e-17	1.07028668459e-17	5.16361190618e-18
6034.97188	1.07063386466e-17	1.07028668459e-17	5.17811404325e-18
6035.17186385	1.07063386466e-17	1.07028668459e-17	4.89475261873e-18
6035.3718477	1.07063386466e-17	1.07028668459e-17	4.877554099e-18
6035.57183155	1.07063386466e-17	1.07028668459e-17	4.67173466654e-18
6035.7718154	1.07596274267e-17	1.0755494935e-17	4.77299878272e-18
6035.97179925	1.13456932093e-17	1.13419433942e-17	4.79920852259e-18
6036.17278302	1.13456932093e-17	1.13419433942e-17	4.85008302501e-18
6036.37276687	1.07596274267e-17	1.0755494935e-17	4.70841509397e-18
6036.57275072	1.07063386466e-17	1.07028668459e-17	4.63123305918e-18
6036.77273457	1.07063386466e-17	1.07028668459e-17	4.73529817515e-18
6036.97271842	1.07596274267e-17	1.0755494935e-17	4.73709954718e-18
6037.17270227	1.07063386466e-17	1.07028668459e-17	4.72067292629e-18
6037.37268612	1.02450331298e-17	1.02412642211e-17	4.80840724307e-18
6037.57266997	1.07063386466e-17	1.07028668459e-17	4.70647814874e-18
6037.77265382	1.07063386466e-17	1.07028668459e-17	4.76830509649e-18
6037.97263767	1.02450331298e-17	1.02412642211e-17	4.68202198817e-18
6038.17262153	1.02450331298e-17	1.02412642211e-17	4.64515305482e-18
6038.37260538	1.02450331298e-17	1.02412642211e-17	4.69533306359e-18
6038.57258923	1.02450331298e-17	1.02412642211e-17	4.53572713152e-18
6038.77257308	9.8359782975e-18	9.8328247465e-18	4.62082397658e-18
6038.97255693	9.8359782975e-18	9.8328247465e-18	4.66541376912e-18
6039.17254078	9.8359782975e-18	9.8328247465e-18	4.81056063715e-18
6039.37252463	9.6221144187e-18	9.61886983484e-18	4.74010917026e-18
6039.57250848	9.56799050927e-18	9.56451069189e-18	4.63569470736e-18
6039.77249233	9.6221144187e-18	9.61886983484e-18	4.61989958915e-18
6039.97247618	9.6221144187e-18	9.61886983484e-18	4.54823558802e-18
6040.17246003	9.6221144187e-18	9.61886983484e-18	4.67940679107e-18
6040.37244388	9.56799050927e-18	9.56451069189e-18	4.60808233862e-18
6040.57242773	9.39260649287e-18	9.38914294567e-18	4.67161640202e-18
6040.77241158	9.39260649287e-18	9.38914294567e-18	4.6958238667e-18
6040.97239543	9.56799050927e-18	9.56451069189e-18	4.76060497526e-18
6041.1733792	9.36623018501e-18	9.36308316272e-18	4.74530283493e-18
6041.37336305	9.31032077388e-18	9.306973297e-18	4.66269961689e-18
6041.57334691	9.22421845663e-18	9.22062975602e-18	4.70909991412e-18
6041.77333076	9.22421845663e-18	9.22062975602e-18	4.69678887909e-18
6041.97331461	9.31032077388e-18	9.306973297e-18	4.67706839191e-18
6042.17329846	9.31032077388e-18	9.306973297e-18	4.70298695834e-18
6042.37328231	9.31032077388e-18	9.306973297e-18	4.53437555459e-18
6042.57326616	9.31032077388e-18	9.306973297e-18	4.74887356216e-18
6042.77325001	9.31032077388e-18	9.306973297e-18	4.52833806044e-18
6042.97323386	9.22421845663e-18	9.22062975602e-18	4.53243032359e-18
6043.17321771	9.22421845663e-18	9.22062975602e-18	4.59842608592e-18
6043.37320157	9.20362836734e-18	9.20056285501e-18	4.52447702846e-18
6043.57318542	9.14263784798e-18	9.13894392326e-18	4.58536173724e-18
6043.77316927	9.14263784798e-18	9.13894392326e-18	4.54292922799e-18
6043.97315312	9.14263784798e-18	9.13894392326e-18	4.7241887133e-18
6044.17313697	9.08485863046e-18	9.08193255143e-18	4.6937651792e-18
6044.37312082	8.47259383545e-18	8.46908835736e-18	4.65581036701e-18
6044.57310467	8.47259383545e-18	8.46908835736e-18	4.54299867571e-18
6044.77308853	8.47259383545e-18	8.46908835736e-18	4.68218272694e-18
6044.97307238	9.08485863046e-18	9.08193255143e-18	4.59748689674e-18
6045.17305623	9.14263784798e-18	9.13894392326e-18	4.65596890943e-18
6045.37304008	9.14263784798e-18	9.13894392326e-18	4.46087596465e-18
6045.57302393	9.14263784798e-18	9.13894392326e-18	4.56820441185e-18
6045.77300778	9.08485863046e-18	9.08193255143e-18	4.62156084873e-18
6045.97299164	9.08485863046e-18	9.08193255143e-18	4.6024602161e-18
6046.17397541	9.08485863046e-18	9.08193255143e-18	4.53773504711e-18
6046.37395926	9.08485863046e-18	9.08193255143e-18	4.57412625234e-18
6046.57394311	9.08485863046e-18	9.08193255143e-18	4.43577631539e-18
6046.77392696	9.14263784798e-18	9.13894392326e-18	4.50658678045e-18
6046.97391081	9.14263784798e-18	9.13894392326e-18	4.68332324906e-18
6047.17389467	9.14263784798e-18	9.13894392326e-18	4.48636336778e-18
6047.37387852	9.08485863046e-18	9.08193255143e-18	4.57056226417e-18
6047.57386237	9.14263784798e-18	9.13894392326e-18	4.63718405285e-18
6047.77384622	9.14263784798e-18	9.13894392326e-18	4.69237578977e-18
6047.97383007	9.54672857086e-18	9.54285901384e-18	4.52248850236e-18
6048.17381393	9.14263784798e-18	9.13894392326e-18	4.57872687874e-18
6048.37379778	9.14263784798e-18	9.13894392326e-18	4.50475233936e-18
6048.57378163	9.54672857086e-18	9.54285901384e-18	4.55972037773e-18
6048.77376548	9.56799050927e-18	9.56451069189e-18	4.50436307467e-18
6048.97374934	9.89945181629e-18	9.89583737008e-18	4.6482393497e-18
6049.17373319	9.89945181629e-18	9.89583737008e-18	4.53299927514e-18
6049.37371704	1.06678986537e-17	1.0663661846e-17	4.43137811054e-18
6049.57370089	1.06678986537e-17	1.0663661846e-17	4.55063583566e-18
6049.77368475	1.10333121781e-17	1.10287988776e-17	4.52535001443e-18
6049.9736686	1.06678986537e-17	1.0663661846e-17	4.69749228862e-18
6050.17365245	9.89945181629e-18	9.89583737008e-18	4.60739501732e-18
6050.3736363	9.89945181629e-18	9.89583737008e-18	4.55998663029e-18
6050.57362016	1.06678986537e-17	1.0663661846e-17	4.6286547507e-18
6050.77360401	1.06678986537e-17	1.0663661846e-17	4.6095929849e-18
6050.97458778	1.06678986537e-17	1.0663661846e-17	4.59588178644e-18
6051.17457163	1.10333121781e-17	1.10287988776e-17	4.55809891389e-18
6051.37455548	1.10333121781e-17	1.10287988776e-17	4.61771372527e-18
6051.57453934	1.10333121781e-17	1.10287988776e-17	4.63966281286e-18
6051.77452319	1.11086559186e-17	1.11040675309e-17	4.64482660457e-18
6051.97450704	1.15068877476e-17	1.15019557658e-17	4.50166484179e-18
6052.1744909	1.11086559186e-17	1.11040675309e-17	4.60576319661e-18
6052.37447475	1.11086559186e-17	1.11040675309e-17	4.61713014061e-18
6052.5744586	1.15068877476e-17	1.15019557658e-17	4.6923065255e-18
6052.77444245	1.15068877476e-17	1.15019557658e-17	4.73882428512e-18
6052.97442631	1.11086559186e-17	1.11040675309e-17	4.57792086694e-18
6053.17441016	1.11086559186e-17	1.11040675309e-17	4.46643835793e-18
6053.37439401	1.11086559186e-17	1.11040675309e-17	4.5683249436e-18
6053.57437787	1.11086559186e-17	1.11040675309e-17	4.63331046231e-18
6053.77436172	1.11086559186e-17	1.11040675309e-17	4.62886173823e-18
6053.97434557	1.15068877476e-17	1.15019557658e-17	4.56149493497e-18
6054.17432943	1.15068877476e-17	1.15019557658e-17	4.59210875273e-18
6054.37431328	1.18760701433e-17	1.18709553707e-17	4.48589530536e-18
6054.57429713	1.18760701433e-17	1.18709553707e-17	4.52273687485e-18
6054.77428099	1.15068877476e-17	1.15019557658e-17	4.61292520255e-18
6054.97426484	1.18760701433e-17	1.18709553707e-17	4.50941955941e-18
6055.17424869	1.18760701433e-17	1.18709553707e-17	4.48476946236e-18
6055.37423255	1.18760701433e-17	1.18709553707e-17	4.69005964833e-18
6055.5742164	1.20744224157e-17	1.20695013845e-17	4.61427452541e-18
6055.77420025	1.21790326888e-17	1.21737320677e-17	4.48843061944e-18
6055.97518403	1.21790326888e-17	1.21737320677e-17	4.49058143397e-18
6056.17516788	1.23841160201e-17	1.23781108854e-17	4.58678033888e-18
6056.37515173	1.23841160201e-17	1.23781108854e-17	4.41180674901e-18
6056.57513559	1.23841160201e-17	1.23781108854e-17	4.44102959021e-18
6056.77511944	1.23841160201e-17	1.23781108854e-17	4.48911650812e-18
6056.97510329	1.23841160201e-17	1.23781108854e-17	4.45472348257e-18
6057.17508715	1.28152999703e-17	1.28091788907e-17	4.4769449114e-18
6057.375071	1.28152999703e-17	1.28091788907e-17	4.4377324018e-18
6057.57505486	1.30761702808e-17	1.30698574945e-17	4.57992091852e-18
6057.77503871	1.28152999703e-17	1.28091788907e-17	4.60972045824e-18
6057.97502256	1.27444356715e-17	1.27383415666e-17	4.40698337196e-18
6058.17500642	1.23841160201e-17	1.23781108854e-17	4.36969586016e-18
6058.37499027	1.23841160201e-17	1.23781108854e-17	4.31402504935e-18
6058.57497413	1.21790326888e-17	1.21737320677e-17	4.44228017942e-18
6058.77495798	1.18760701433e-17	1.18709553707e-17	4.41631132857e-18
6058.97494183	1.0656513377e-17	1.06515304437e-17	4.53623174638e-18
6059.17492569	1.02023351198e-17	1.01975709692e-17	4.52872835955e-18
6059.37490954	1.01601834604e-17	1.01553066788e-17	4.59107573882e-18
6059.5748934	9.93928826543e-18	9.93454845078e-18	4.48694374478e-18
6059.77487725	9.93928826543e-18	9.93454845078e-18	4.52341573262e-18
6059.9748611	9.90481817995e-18	9.89987589753e-18	4.52608865252e-18
6060.17484496	9.90481817995e-18	9.89987589753e-18	4.45674001261e-18
6060.37482881	9.93928826543e-18	9.93454845078e-18	4.5902491836e-18
6060.57481267	9.93928826543e-18	9.93454845078e-18	4.49921753382e-18
6060.77479652	9.93928826543e-18	9.93454845078e-18	4.5281967561e-18
6060.9757803	1.01601834604e-17	1.01553066788e-17	4.45023168455e-18
6061.17576415	1.02023351198e-17	1.01975709692e-17	4.5840850511e-18
6061.375748	1.01601834604e-17	1.01553066788e-17	4.40803563419e-18
6061.57573186	1.02023351198e-17	1.01975709692e-17	4.40374113487e-18
6061.77571571	1.0656513377e-17	1.06515304437e-17	4.53828416611e-18
6061.97569957	1.0656513377e-17	1.06515304437e-17	4.54719111058e-18
6062.17568342	1.0656513377e-17	1.06515304437e-17	4.52345576512e-18
6062.37566728	1.17510274477e-17	1.17444178747e-17	4.48669072027e-18
6062.57565113	1.17510274477e-17	1.17444178747e-17	4.52294183645e-18
6062.77563499	1.17510274477e-17	1.17444178747e-17	4.45749319747e-18
6062.97561884	1.0656513377e-17	1.06515304437e-17	4.55095146915e-18
6063.1756027	1.0656513377e-17	1.06515304437e-17	4.61686546429e-18
6063.37558655	1.17510274477e-17	1.17444178747e-17	4.48663250738e-18
6063.57557041	1.1770641134e-17	1.176396387e-17	4.46157021775e-18
6063.77555426	1.1770641134e-17	1.176396387e-17	4.2998734735e-18
6063.97553812	1.1770641134e-17	1.176396387e-17	4.34144379415e-18
6064.17552197	1.17510274477e-17	1.17444178747e-17	4.33275924229e-18
6064.37550583	1.02023351198e-17	1.01975709692e-17	4.35487945995e-18
6064.57548968	1.01601834604e-17	1.01553066788e-17	4.30460169704e-18
6064.77547354	1.01601834604e-17	1.01553066788e-17	4.44025314205e-18
6064.97545739	1.15440810858e-17	1.15375157714e-17	4.49721964396e-18
6065.17544125	1.01601834604e-17	1.01553066788e-17	4.3455913071e-18
6065.3754251	9.93928826543e-18	9.93454845078e-18	4.39683635421e-18
6065.57540896	9.90481817995e-18	9.89987589753e-18	4.41174336235e-18
6065.77539281	9.90481817995e-18	9.89987589753e-18	4.43214868018e-18
6065.97637659	9.90481817995e-18	9.89987589753e-18	4.42211840882e-18
6066.17636044	9.93928826543e-18	9.93454845078e-18	4.3972104073e-18
6066.3763443	9.90481817995e-18	9.89987589753e-18	4.3354741304e-18
6066.57632815	9.90481817995e-18	9.89987589753e-18	4.35363722148e-18
6066.77631201	1.01601834604e-17	1.01553066788e-17	4.54374413424e-18
6066.97629586	9.90481817995e-18	9.89987589753e-18	4.48471828577e-18
6067.17627972	9.90481817995e-18	9.89987589753e-18	4.55142219841e-18
6067.37626358	9.79617322327e-18	9.79109626442e-18	4.44273861324e-18
6067.57624743	9.73514668791e-18	9.72962648476e-18	4.43281143913e-18
6067.77623129	9.65648304766e-18	9.65100637275e-18	4.51579489463e-18
6067.97621514	9.60472133587e-18	9.59932142042e-18	4.5420123971e-18
6068.176199	9.65648304766e-18	9.65100637275e-18	4.57523912043e-18
6068.37618285	9.73514668791e-18	9.72962648476e-18	4.74315094396e-18
6068.57616671	9.73514668791e-18	9.72962648476e-18	4.62202507293e-18
6068.77615057	9.79617322327e-18	9.79109626442e-18	4.49205670893e-18
6068.97613442	9.90481817995e-18	9.89987589753e-18	4.40474976594e-18
6069.17611828	1.05424628037e-17	1.05364847604e-17	4.33178943616e-18
6069.37610213	1.14925231738e-17	1.1486006367e-17	4.38752881882e-18
6069.57608599	1.14925231738e-17	1.1486006367e-17	4.351977581e-18
6069.77606984	1.14925231738e-17	1.1486006367e-17	4.44149021497e-18
6069.9760537	1.15440810858e-17	1.15375157714e-17	4.47983672133e-18
6070.17603756	1.15440810858e-17	1.15375157714e-17	4.4056906567e-18
6070.37602141	1.15440810858e-17	1.15375157714e-17	4.34519658536e-18
6070.57600527	1.15440810858e-17	1.15375157714e-17	4.39830802094e-18
6070.77698904	1.15440810858e-17	1.15375157714e-17	4.49605270267e-18
6070.9769729	1.15440810858e-17	1.15375157714e-17	4.48074713302e-18
6071.17695676	1.15440810858e-17	1.15375157714e-17	4.46106335317e-18
6071.37694061	1.14925231738e-17	1.1486006367e-17	4.3613455006e-18
6071.57692447	1.14925231738e-17	1.1486006367e-17	4.39741545787e-18
6071.77690833	1.07534853278e-17	1.0747407414e-17	4.40283931301e-18
6071.97689218	1.05424628037e-17	1.05364847604e-17	4.3633328451e-18
6072.17687604	1.05424628037e-17	1.05364847604e-17	4.36076206848e-18
6072.3768599	1.05424628037e-17	1.05364847604e-17	4.29541876305e-18
6072.57684375	1.05424628037e-17	1.05364847604e-17	4.25531023047e-18
6072.77682761	1.05424628037e-17	1.05364847604e-17	4.32085101126e-18
6072.97681146	9.94298252087e-18	9.93734873186e-18	4.32388946034e-18
6073.17679532	9.97558564261e-18	9.9699202723e-18	4.45793012646e-18
6073.37677918	1.05424628037e-17	1.05364847604e-17	4.47285056978e-18
6073.57676303	1.05424628037e-17	1.05364847604e-17	4.31863825932e-18
6073.77674689	1.03694829473e-17	1.03634984573e-17	4.47972269059e-18
6073.97673075	1.03694829473e-17	1.03634984573e-17	4.39431060473e-18
6074.17671461	1.03694829473e-17	1.03634984573e-17	4.39599298712e-18
6074.37669846	1.03694829473e-17	1.03634984573e-17	4.36185096285e-18
6074.57668232	1.03694829473e-17	1.03634984573e-17	4.38643097587e-18
6074.77666618	1.05424628037e-17	1.05364847604e-17	4.37682095088e-18
6074.97665003	1.05424628037e-17	1.05364847604e-17	4.4193244163e-18
6075.17663389	1.03694829473e-17	1.03634984573e-17	4.37156518133e-18
